Modelo,Precio,Año,Km,Combustible,Imagen,Link
"Mini Cooper SE ELECTRICO AUTO 184cv 3P # IVA DEDUCIBLE, NAVY",2435019500,2023,12400,Otros,https://autofesa.imgix.net/1097065.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/mini/cooper-se/electrico-auto-184cv-3p-iva-deducible-navy-2
"Mini One D Clubman 1.5 116CV AUTO 5P # IVA DEDUCIBLE, NAVY",1975017400,2021,114200,Otros,https://autofesa.imgix.net/1126277.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/mini/one-d-clubman/1-5-116cv-auto-5p-iva-deducible-navy
Mitsubishi Asx 180DI-D CHALLENGE 116CV 5P # PARKTRONIC,1145010990,2014,105900,Otros,https://autofesa.imgix.net/1140908.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/mitsubishi/asx/180di-d-challenge-116cv-5p-parktronic
Mitsubishi Outlander 2.0 PHEV 121CV 4WD AUTO 5P # CAMARA TRASERA,1175011350,2015,285100,Híbrido,https://autofesa.imgix.net/1131676.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/mitsubishi/outlander/2-0-phev-121cv-4wd-auto-5p-camara-trasera
"Mitsubishi Outlander OUTLANDER 2.4 PHEV 4WD AUTO KAITEKI 218CV 5P # TECHO ELE,CUERO,NAVY",21850,2020,86700,Híbrido,https://autofesa.imgix.net/1146595.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/mitsubishi/outlander/outlander-2-4-phev-4wd-auto-kaiteki-218cv-5p-techo-ele-cuero-navy
Nissan E-nv200 Electrico Furgo 109cv Plus Auto,119509900,2017,84500,Otros,https://autofesa.imgix.net/1087772.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/e-nv200/electrico-furgo-109cv-plus-auto
"Nissan Juke 1.0 DIG-T N-CONNECTA AUTO 114cv 5P # IVA DEDUCIBLE, GARANTIA FAB 03/2027, NAVY",2165018450,2024,27100,Gasolina,https://autofesa.imgix.net/1090645.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/juke/1-0-dig-t-n-connecta-auto-114cv-5p-iva-deducible-garantia-fab-03-2027-navy
"Nissan Juke 1.6 NCONNECTA 4X2 X TRONIC 117CV 4X2 5P # NAVY,CAMARA TRASERA,",12350,2017,74400,Gasolina,https://autofesa.imgix.net/1141064.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/juke/1-6-nconnecta-4x2-x-tronic-117cv-4x2-5p-navy-camara-trasera
"Nissan Juke JUKE 1.5 DCI 110CV TEKNA 5P # NAVY,CAMARA TRASERA",12750,2017,73818,Otros,https://autofesa.imgix.net/1143471.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/juke/juke-1-5-dci-110cv-tekna-5p-navy-camara-trasera
"Nissan Leaf 40KWH ELECTRICO TEKNA AUTO 150CV 5P # NAVY,PARKTRONIC",15750,2021,27086,Otros,https://autofesa.imgix.net/1146471.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/leaf/40kwh-electrico-tekna-auto-150cv-5p-navy-parktronic
Nissan Micra 1.2I ACENTA PLUS 80CV 5P # PARKTRONIC,8250,2014,54122,Gasolina,https://autofesa.imgix.net/1144563.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/micra/1-2i-acenta-plus-80cv-5p-parktronic
Nissan Micra 1.5 DCI 90cv N CONNECTA 5P # NAVY,0,2012,0,Otros,https://autofesa.imgix.net/1118162.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/micra/1-5-dci-90cv-n-connecta-5p-navy
Nissan Micra 1.5DCI 68CV 5P,3650,2006,156000,Otros,https://autofesa.imgix.net/1153119.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/micra/1-5dci-68cv-5p
Nissan Navara 2.3 DCI Doble Cabina 4X4 163cv 4P # BOLA REMOLQUE,1690015900,2016,190200,Otros,https://autofesa.imgix.net/1015338.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/navara/2-3-dci-doble-cabina-4x4-163cv-4p-bola-remolque
"Nissan Navara 2.3DCI 4WD 160CV VISIA 4P S/S # IVA DEDUCIBLE, BLUETOOTH",2285020900,2018,74800,Otros,https://autofesa.imgix.net/1141868.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/navara/2-3dci-4wd-160cv-visia-4p-s-s-iva-deducible-bluetooth
"Nissan Note 1.5 DCI 90CV TEKNA 5P # NAVY,PARKTRONIC",73506990,2013,136702,Otros,https://autofesa.imgix.net/1146570.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/note/1-5-dci-90cv-tekna-5p-navy-parktronic
"Nissan NV300 2.0 DCI COMBI L2H1 N-CONNECTA 150CV 9 PLAZAS 5P # IVA DEDUCIBLE,CAMARA TRASERA,PARKTRONIC",27750,2021,103400,Otros,https://autofesa.imgix.net/1152704.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/nv300/2-0-dci-combi-l2h1-n-connecta-150cv-9-plazas-5p-iva-deducible-camara-trasera-parktronic
"Nissan Pathfinder 3.0 DCI V6 LE 4X4 231CV 7PLAZAS 5P #CUERO, TECHO ELEC, NAVY",16350,2011,206010,Otros,https://autofesa.imgix.net/1153921.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/pathfinder/3-0-dci-v6-le-4x4-231cv-7plazas-5p-cuero-techo-elec-navy
"Nissan Qashqai 1.3 MHEV XTRONIC ACENTA AUTO 158CV 5P #IVA DEDUCIBLE, PARKTRONIC",20900,2021,40100,Híbrido,https://autofesa.imgix.net/1153754.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/qashqai/1-3-mhev-xtronic-acenta-auto-158cv-5p-iva-deducible-parktronic
"Nissan Qashqai 1.5DCI N-CONNECT 115CV 5P # TECHO PANORAMICO, NAVY, PARKTRONIC",16850,2019,74727,Otros,https://autofesa.imgix.net/1152923.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/qashqai/1-5dci-n-connect-115cv-5p-techo-panoramico-navy-parktronic
"Nissan Qashqai 1.6 DCI 130CV TEKNA 5P # NAVY,CUERO,FAROS LED,CAMARA 360",1525013950,2016,90300,Otros,https://autofesa.imgix.net/1150192.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/qashqai/1-6-dci-130cv-tekna-5p-navy-cuero-faros-led-camara-360
"Nissan Qashqai 2 1.6 DCI NCONNECTA 131CV 7 PLAZAS 5P # TECHO PANORAMICO, PARKTRONIC",10950,2012,154200,Otros,https://autofesa.imgix.net/1152193.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/qashqai-2-1/1-6-dci-nconnecta-131cv-7-plazas-5p-techo-panoramico-parktronic
"Nissan X-trail 2.0 DCI AUTO TEKNA 177CV 4X4 5P #CUERO,TECHO ELEC PANORAMICO,NAVY",17750,2017,98300,Otros,https://autofesa.imgix.net/1153305.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/x-trail/2-0-dci-auto-tekna-177cv-4x4-5p-cuero-techo-elec-panoramico-navy
"Nissan X-trail XTRAIL 1.6 DCI 130CV NCONNECTA 7 PLAZAS 5P # TECHO PANORAMICO ELE,NAVY,CAMAR 360",15350,2017,139575,Otros,https://autofesa.imgix.net/1139692.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/nissan/x-trail/xtrail-1-6-dci-130cv-nconnecta-7-plazas-5p-techo-panoramico-ele-navy-camar-360
"Opel Antara 2.0 CDTI COSMO PLUS 4WD 150CV 5P # CUERO,PARKTRONIC",8950,2008,88000,Otros,https://autofesa.imgix.net/1154114.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/antara/2-0-cdti-cosmo-plus-4wd-150cv-5p-cuero-parktronic
Opel Astra 1.2T ELEGANCE 130cv 5P # IVA DEDUCIBLE,1845015950,2023,19700,Gasolina,https://autofesa.imgix.net/1094290.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/astra/1-2t-elegance-130cv-5p-iva-deducible-1
"Opel Astra 1.2T ULTIMATE 145cv 5P # NAVY, PARKTRONIC",1450012350,2019,63000,Gasolina,https://autofesa.imgix.net/1120786.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/astra/1-2t-ultimate-145cv-5p-navy-parktronic
"Opel Astra 1.4T EXELLENCE 140CV 4P # NAVY, PARKTRONIC",104509990,2013,60000,Gasolina,https://autofesa.imgix.net/1140886.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/astra/1-4t-exellence-140cv-4p-navy-parktronic
Opel Astra 1.6i INSTALACION GAS GLP 115cv Enjoy 5p # BLUETOOTH,86507450,2011,161590,Otros,https://autofesa.imgix.net/935188.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/astra/1-6i-instalacion-gas-glp-115cv-enjoy-5p-bluetooth
Opel Astra 1.7 TDCI SELECTIVE 110CV 5P,6950,2012,129000,Otros,https://autofesa.imgix.net/1145558.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/astra/1-7-tdci-selective-110cv-5p
Opel Astra SPORTS TOURER 1.5 D 122CV 5P,12350,2019,80179,Otros,https://autofesa.imgix.net/1145928.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/astra/sports-tourer-1-5-d-122cv-5p
Opel Astra ST 1.6 CDTI BUSINESS 110cv 5P # PARKTRONIC,1085010450,2018,103570,Otros,https://autofesa.imgix.net/1101694.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/astra/st-1-6-cdti-business-110cv-5p-parktronic
"Opel Combo CARGO EXPRESS 1.5 TD 1000 KG 100CV 3P S/S # IVA DEDUCIBLE, BLUETOOTH",10950,2021,108200,Otros,https://autofesa.imgix.net/1143949.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/combo/cargo-express-1-5-td-1000-kg-100cv-3p-s-s-iva-deducible-bluetooth
"Opel Combo CARGO EXPRESS 1.5 TD 100CV 3P # IVA DEDUCIBLE,",12900,2019,20885,Otros,https://autofesa.imgix.net/1150389.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/combo/cargo-express-1-5-td-100cv-3p-iva-deducible
Opel Combo LARGO 1.5 75cv 5P # IVA DEDUCIBLE,1295011650,2021,75900,Otros,https://autofesa.imgix.net/1118085.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/combo/largo-1-5-75cv-5p-iva-deducible
Opel Corsa 1.2T EDITION 100CV 5P,10780,2020,54500,Gasolina,https://autofesa.imgix.net/1146195.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/corsa/1-2t-edition-100cv-5p
Opel Corsa 1.3 CDTI 95CV COLOR EDITION 5P #NAVY,4750,2011,212000,Otros,https://autofesa.imgix.net/1147540.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/corsa/1-3-cdti-95cv-color-edition-5p-navy
Opel Crossland 1.2 EDITION 110CV 5P # NAVY,11350,2022,78500,Gasolina,https://autofesa.imgix.net/1125799.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/crossland/1-2-edition-110cv-5p-navy
"Opel GRANDLAND 1.2 T GS LINE AUTO 130CV # NAVY,FAROS LED,CAMARA TRASERA",17850,2022,49500,Gasolina,https://autofesa.imgix.net/1146167.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/grandland/1-2-t-gs-line-auto-130cv-navy-faros-led-camara-trasera
Opel Grandland X 1.2 T 130CV 5P # IVA DEDUCIBLE,1945016900,2023,10400,Gasolina,https://autofesa.imgix.net/1124819.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/grandland-x/1-2-t-130cv-5p-iva-deducible
"Opel Insignia 1.6 CDTI GRAND SPORT TURBO D 136CV 5P # PARKTRONIC, LIBRO",8350,2017,199300,Otros,https://autofesa.imgix.net/1152362.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/insignia/1-6-cdti-grand-sport-turbo-d-136cv-5p-parktronic-libro
"Opel Insignia 2.0CDTI AUT COSMO 160CV 4P #CUERO, NAVY, PARKTRONIC",7850,2012,156000,Otros,https://autofesa.imgix.net/1152386.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/insignia/2-0cdti-aut-cosmo-160cv-4p-cuero-navy-parktronic
"Opel Insignia Country Tourer 2.0 CDTI 4X4 170cv 5P S/S # NAVY, CUERO, BIXENON ,CAMARA TRASERA",1685013450,2016,102476,Otros,https://autofesa.imgix.net/982935.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/insignia/country-tourer-2-0-cdti-4x4-170cv-5p-s-s-navy-cuero-bixenon-camara-trasera
"Opel Insignia SPORT TOURER 1.6 TDI 136cv ECOTEC SELECTIVE AUTO 5P S/S # NAVY, PARKTRONIC",1095010750,2018,184000,Otros,https://autofesa.imgix.net/1137957.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/insignia/sport-tourer-1-6-tdi-136cv-ecotec-selective-auto-5p-s-s-navy-parktronic
"Opel Insignia SPORTS TOURER 1.6CDTI INNOVATION 110cv 5P # IVA DEDUCIBLE, NAVY",1435011750,2019,118500,Otros,https://autofesa.imgix.net/1098842.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/insignia/sports-tourer-1-6cdti-innovation-110cv-5p-iva-deducible-navy
Opel KARL 1.0 ROCKS 73CV 5P 1.0 ROCKS 73CV 5P,95009250,2018,46217,Gasolina,https://autofesa.imgix.net/1142025.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/karl-1-0-rocks-73cv-5p/1-0-rocks-73cv-5p
Opel Meriva 1.4 TURBO 120CV COSMO 5P # PARKTRONIC,8250,2013,67400,Gasolina,https://autofesa.imgix.net/1143162.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/meriva/1-4-turbo-120cv-cosmo-5p-parktronic
"Opel Meriva 1.4 TWINPORT 120CV COSMO BA AUTO 5P # NAVY, CUERO, PARKTRONIC",8900,2014,108800,Gasolina,https://autofesa.imgix.net/1131317.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/meriva/1-4-twinport-120cv-cosmo-ba-auto-5p-navy-cuero-parktronic
Opel Mokka 1.7 CDTI 4x4 136cv 5P # PARKTRONIC,103507950,2015,180000,Otros,https://autofesa.imgix.net/1061237.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/mokka/1-7-cdti-4x4-136cv-5p-parktronic
"Opel Mokka X 1.4T 120 ANIVERSARIO 140cv 5P # IVA DEDUCIBLE, NAVY",1335011950,2019,81000,Gasolina,https://autofesa.imgix.net/1090693.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/mokka-x/1-4t-120-aniversario-140cv-5p-iva-deducible-navy-1
"Opel Mokka X 1.4T 120 ANIVERSARIO 140cv 5P # IVA DEDUCIBLE, NAVY",1335011950,2019,84100,Gasolina,https://autofesa.imgix.net/1090605.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/mokka-x/1-4t-120-aniversario-140cv-5p-iva-deducible-navy
"Opel Mokka X 1.4T 120 ANIVERSARIO 140cv 5P # IVA DEDUCIBLE, NAVY",1335011950,2019,80900,Gasolina,https://autofesa.imgix.net/1092369.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/mokka-x/1-4t-120-aniversario-140cv-5p-iva-deducible-navy-2
"Opel Movano FURGON 2.3 L2H2 35T 130cv 4P # IVA DEDUCIBLE,NAVY, BLUETOOTH",2250018500,2019,63900,Otros,https://autofesa.imgix.net/991279.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/movano/furgon-2-3-l2h2-35t-130cv-4p-iva-deducible-navy-bluetooth
Opel Tigra CABRIO TWINTOP 1.8 16V 125CV SPORT 2P,6250,2005,83500,Gasolina,https://autofesa.imgix.net/1135640.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/tigra/cabrio-twintop-1-8-16v-125cv-sport-2p
"Opel Vivaro VIVARO FURGO CARGA 2.0 DIESEL L2 120CV 3P # IVA DEDUCIBLE,PARKTRONIC",15900,2021,81000,Otros,https://autofesa.imgix.net/1149365.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/vivaro/vivaro-furgo-carga-2-0-diesel-l2-120cv-3p-iva-deducible-parktronic
"Opel Zafira 1.6 TURBO 200CV EXCELLENCE 7 PLAZAS 5P #TECHO PANORAMICO, NAVY,PARKTRONIC",13900,2017,115200,Gasolina,https://autofesa.imgix.net/1148614.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/zafira/1-6-turbo-200cv-excellence-7-plazas-5p-techo-panoramico-navy-parktronic
"Opel Zafira EXCELLENCE 1.6 CDTI 136CV 5 PLAZAS 5P # IVA DEDUCIBLE,NAVY",12350,2019,111622,Otros,https://autofesa.imgix.net/1148367.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/zafira/excellence-1-6-cdti-136cv-5-plazas-5p-iva-deducible-navy
"Opel Zafira LIFE 2.0 CDTI 150CV INNOVATION 8PLAZAS 5P # NAVY, PARKTRONIC",2690024900,2020,97700,Otros,https://autofesa.imgix.net/1135486.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/opel/zafira/life-2-0-cdti-150cv-innovation-8plazas-5p-navy-parktronic
Peugeot 108 TOP 1.2 ALLURE 82CV 5P # TECHO,78507450,2015,57462,Gasolina,https://autofesa.imgix.net/1139591.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/108/top-1-2-allure-82cv-5p-techo
"Peugeot 2008 1.2 130CV GT LINE 5P S/S # NAVY, PARKTRONIC, BLUETOOTH",11250,2017,35000,Gasolina,https://autofesa.imgix.net/1136570.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/2008/1-2-130cv-gt-line-5p-s-s-navy-parktronic-bluetooth
Peugeot 2008 1.2 ALLURE 82CV 5P # PARKTRONIC,7750,2015,96900,Gasolina,https://autofesa.imgix.net/1150535.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/2008/1-2-allure-82cv-5p-parktronic
"Peugeot 2008 1.2 AUTO GT LINE 110CV 5P #NAVY, PARKTRONIC",9250,2016,67049,Gasolina,https://autofesa.imgix.net/1153047.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/2008/1-2-auto-gt-line-110cv-5p-navy-parktronic
"Peugeot 2008 1.2 PURETECH 130CV ALLURE 5P # NAVY,PARKTRONIC",8450,2016,70132,Gasolina,https://autofesa.imgix.net/1148991.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/2008/1-2-puretech-130cv-allure-5p-navy-parktronic-1
"Peugeot 2008 1.2 PureTech GT LINE 130cv 5P # NAVY, PARKTRONIC",97508350,2016,98800,Gasolina,https://autofesa.imgix.net/1111041.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/2008/1-2-puretech-gt-line-130cv-5p-navy-parktronic
"Peugeot 2008 1.5 BLUEHDI 100CV ALLURE 5P # NAVY,PARKTRONIC",98509450,2018,131325,Otros,https://autofesa.imgix.net/1142399.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/2008-1-5-bluehdi-100cv-allure-5p-navy-parktronic/1-5-bluehdi-100cv-allure-5p-navy-parktronic
"Peugeot 2008 1.5 HDI GT LINE 100CV 5P #NAVY, PARKTRONIC",15950,2020,96517,Otros,https://autofesa.imgix.net/1152823.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/2008/1-5-hdi-gt-line-100cv-5p-navy-parktronic
Peugeot 2008 ALLURE ELECTRICO AUTO 136cv 5P # NAVY,1875015900,2022,37300,Otros,https://autofesa.imgix.net/1095011.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/2008/allure-electrico-auto-136cv-5p-navy
Peugeot 207 1.6 CABRIO COUPE 120CV 2P,4450,2007,147624,Gasolina,https://autofesa.imgix.net/1153212.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/207/1-6-cabrio-coupe-120cv-2p
Peugeot 208 1.2 110CV ALLURE AUTO 5P S/S # NAVY,9650,2018,81200,Gasolina,https://autofesa.imgix.net/1143251.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208/1-2-110cv-allure-auto-5p-s-s-navy
Peugeot 208 1.2 75CV LIKE 5P,9450,2020,49200,Gasolina,https://autofesa.imgix.net/1143205.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208/1-2-75cv-like-5p
"Peugeot 208 1.2 82CV SIGNATURE 5P S/S # PARKTRONIC, BLUETOOTH",8450,2019,67300,Gasolina,https://autofesa.imgix.net/1141660.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208/1-2-82cv-signature-5p-s-s-parktronic-bluetooth
Peugeot 208 1.2 ALLURE 100CV 5P #PARKTRONIC,11850,2021,41896,Gasolina,https://autofesa.imgix.net/1152976.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208/1-2-allure-100cv-5p-parktronic
"Peugeot 208 1.2 PURETECH 110cv GT LINE 3P # NAVY,PARKTRONIC",108508450,2017,95926,Gasolina,https://autofesa.imgix.net/1058914.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208/1-2-puretech-110cv-gt-line-3p-navy-parktronic
"Peugeot 208 1.2 PURETECH 82CV STYLE 5P # NAVY,PARKTRONIC",85007990,2018,64913,Gasolina,https://autofesa.imgix.net/1147110.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208-1-2-puretech-82cv-style-5p-navy-parktronic/1-2-puretech-82cv-style-5p-navy-parktronic
Peugeot 208 1.2 STYLE 82CV 5P # NAVY,8150,2016,66070,Gasolina,https://autofesa.imgix.net/1147419.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208/1-2-style-82cv-5p-navy
Peugeot 208 1.2 VTI 82CV ALLURE 5P # BLUETOOTH,83507950,2014,42400,Gasolina,https://autofesa.imgix.net/1136185.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208/1-2-vti-82cv-allure-5p-bluetooth
"Peugeot 208 1.5 BLUEHDI ACTIVE 100CV 5P # IVA DEDUCIBLE,NAVY,PARKTRONIC",11850,2022,55268,Otros,https://autofesa.imgix.net/1139667.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/208/1-5-bluehdi-active-100cv-5p-iva-deducible-navy-parktronic
"Peugeot 3008 1.2 PURETECH 130CV GT LINE 5P # TECHO PANORAMICO ELE,NAVY,",13900,2018,78822,Gasolina,https://autofesa.imgix.net/1148391.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/3008/1-2-puretech-130cv-gt-line-5p-techo-panoramico-ele-navy
"Peugeot 3008 1.5 BLUE HDI 130CV GT LINE 5P # IVA DEDUCIBLE, NAVY",1645014990,2018,99300,Otros,https://autofesa.imgix.net/1122693.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/3008/1-5-blue-hdi-130cv-gt-line-5p-iva-deducible-navy
"Peugeot 3008 1.5 BLUEHADI 130CV ACTIVE PACK 5P # IVA DEDUCIBLE, PARKTRONIC",16900,2021,61300,Otros,https://autofesa.imgix.net/1139020.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/3008/1-5-bluehadi-130cv-active-pack-5p-iva-deducible-parktronic
"Peugeot 3008 1.5 HDI GT LINE AUTO 130CV 5P #TECHO ELEC PANORAMICO, LUCES LED, NAVY",16350,2018,67300,Otros,https://autofesa.imgix.net/1153461.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/3008/1-5-hdi-gt-line-auto-130cv-5p-techo-elec-panoramico-luces-led-navy
"Peugeot 3008 CROSSWAY 1.2 130CV AUTO 5P S/S # NAVY, PARKTRONIC",1565014250,2017,77500,Gasolina,https://autofesa.imgix.net/1136510.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/3008/crossway-1-2-130cv-auto-5p-s-s-navy-parktronic
Peugeot 308 1.2 110CV ALLURE 5P,9350,2016,52195,Gasolina,https://autofesa.imgix.net/1147441.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308/1-2-110cv-allure-5p
"Peugeot 308 1.2 GT 130CV AUTO 5P # NAVY,FAROS LED,LEVAS EN VOLANTE,CAMARA TRASERA",1985017900,2022,50509,Gasolina,https://autofesa.imgix.net/1126394.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308/1-2-gt-130cv-auto-5p-navy-faros-led-levas-en-volante-camara-trasera
"Peugeot 308 1.2 GT LINE 130CV 5P # TECHO PANORAMICO,NAVY,FAROS LED",11850,2018,87300,Gasolina,https://autofesa.imgix.net/1142350.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308/1-2-gt-line-130cv-5p-techo-panoramico-navy-faros-led
"Peugeot 308 1.2 PURETECH 110CV ACTIVE 5P # NAVY,PARKTRONIC",7950,2019,102455,Gasolina,https://autofesa.imgix.net/1146723.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308-1-2-puretech-110cv-active-5p-navy-parktronic/1-2-puretech-110cv-active-5p-navy-parktronic
